,Channel,Counts_neutron,Counts_bkg,Energy
940,940,133,20,613.1002988199999
941,941,114,17,613.73140165
942,942,103,25,614.36250448
943,943,113,21,614.99360731
944,944,107,18,615.6247101399999
945,945,109,19,616.25581297
946,946,101,17,616.8869158
947,947,113,21,617.5180186299999
948,948,100,19,618.14912146
949,949,101,18,618.78022429
950,950,105,13,619.41132712
951,951,114,6,620.0424299499999
952,952,101,18,620.67353278
953,953,116,12,621.30463561
954,954,101,19,621.9357384399999
955,955,100,15,622.5668412699999
956,956,96,22,623.1979441
957,957,112,15,623.82904693
958,958,99,20,624.4601497599999
959,959,96,15,625.09125259
960,960,94,20,625.72235542
961,961,101,15,626.35345825
962,962,74,17,626.9845610799999
963,963,104,18,627.61566391
964,964,100,17,628.24676674
965,965,93,19,628.8778695699999
966,966,97,17,629.5089724
967,967,114,14,630.14007523
968,968,89,21,630.77117806
969,969,94,17,631.4022808899999
970,970,91,14,632.03338372
971,971,106,15,632.66448655
972,972,95,18,633.2955893799999
973,973,106,18,633.9266922099999
974,974,97,19,634.55779504
975,975,84,15,635.18889787
976,976,93,15,635.8200006999999
977,977,100,18,636.45110353
978,978,100,19,637.08220636
979,979,100,18,637.71330919
980,980,80,20,638.3444120199999
981,981,90,14,638.97551485
982,982,76,14,639.60661768
983,983,97,24,640.2377205099999
984,984,102,17,640.86882334
985,985,87,16,641.49992617
986,986,92,21,642.131029
987,987,88,9,642.7621318299999
988,988,97,18,643.39323466
989,989,103,15,644.02433749
990,990,105,9,644.6554403199999
991,991,107,15,645.2865431499999
992,992,81,24,645.91764598
993,993,103,19,646.54874881
994,994,104,18,647.1798516399999
995,995,116,22,647.81095447
996,996,126,21,648.4420573
997,997,116,34,649.07316013
998,998,151,52,649.7042629599999
999,999,123,51,650.33536579
1000,1000,150,71,650.96646862
1001,1001,180,96,651.5975714499999
1002,1002,191,118,652.22867428
1003,1003,239,154,652.85977711
1004,1004,295,166,653.49087994
1005,1005,324,114,654.1219827699999
1006,1006,317,116,654.7530856
1007,1007,244,77,655.38418843
1008,1008,205,62,656.0152912599999
1009,1009,170,39,656.64639409
1010,1010,155,35,657.27749692
1011,1011,155,33,657.90859975
1012,1012,135,30,658.5397025799999
1013,1013,117,14,659.17080541
1014,1014,111,18,659.80190824
1015,1015,107,20,660.43301107
1016,1016,112,19,661.0641138999999
1017,1017,113,15,661.69521673
1018,1018,87,13,662.32631956
1019,1019,105,12,662.9574223899999
1020,1020,84,12,663.58852522
1021,1021,94,12,664.21962805
1022,1022,85,17,664.85073088
1023,1023,79,15,665.4818337099999
1024,1024,88,12,666.11293654
1025,1025,65,18,666.74403937
1026,1026,88,20,667.3751421999999
1027,1027,74,22,668.00624503
1028,1028,77,12,668.63734786
1029,1029,93,16,669.26845069
1030,1030,64,25,669.8995535199999
1031,1031,77,10,670.53065635
1032,1032,92,12,671.16175918
1033,1033,88,13,671.7928620099999
1034,1034,83,16,672.4239648399999
1035,1035,84,10,673.05506767
1036,1036,80,16,673.6861705
1037,1037,82,12,674.3172733299999
1038,1038,88,14,674.94837616
1039,1039,86,22,675.57947899
1040,1040,82,19,676.21058182
1041,1041,72,20,676.8416846499999
1042,1042,82,15,677.47278748
1043,1043,75,21,678.10389031
1044,1044,88,12,678.7349931399999
1045,1045,85,15,679.36609597
1046,1046,80,19,679.9971988
1047,1047,95,20,680.62830163
1048,1048,77,16,681.2594044599999
1049,1049,76,13,681.89050729
1050,1050,97,16,682.52161012
1051,1051,101,22,683.1527129499999
1052,1052,76,19,683.7838157799999
1053,1053,84,20,684.41491861
1054,1054,101,8,685.04602144
1055,1055,104,14,685.6771242699999
1056,1056,91,24,686.3082271
1057,1057,87,11,686.93932993
1058,1058,94,15,687.57043276
1059,1059,94,18,688.2015355899999
1060,1060,93,12,688.83263842
1061,1061,85,15,689.46374125
1062,1062,88,14,690.0948440799999
1063,1063,67,19,690.72594691
1064,1064,96,13,691.35704974
1065,1065,95,13,691.98815257
1066,1066,78,16,692.6192553999999
1067,1067,87,17,693.25035823
1068,1068,83,18,693.88146106
1069,1069,83,20,694.5125638899999
1070,1070,80,16,695.1436667199999
1071,1071,99,14,695.77476955
1072,1072,71,14,696.40587238
1073,1073,84,12,697.0369752099999
1074,1074,81,10,697.66807804
1075,1075,72,11,698.29918087
1076,1076,95,20,698.9302837
1077,1077,82,18,699.5613865299999
1078,1078,78,18,700.19248936
1079,1079,81,16,700.82359219
1080,1080,72,16,701.4546950199999
1081,1081,84,16,702.08579785
1082,1082,72,17,702.71690068
1083,1083,84,15,703.34800351
1084,1084,105,21,703.9791063399999
1085,1085,102,20,704.61020917
1086,1086,79,15,705.241312
1087,1087,79,17,705.8724148299999
1088,1088,58,10,706.5035176599999
1089,1089,63,14,707.13462049
1090,1090,84,18,707.76572332
1091,1091,95,9,708.3968261499999
1092,1092,82,23,709.02792898
1093,1093,93,15,709.65903181
1094,1094,110,17,710.29013464
1095,1095,97,18,710.9212374699999
1096,1096,91,12,711.5523403
1097,1097,109,18,712.18344313
1098,1098,118,17,712.8145459599999
1099,1099,129,10,713.44564879
1100,1100,121,25,714.07675162
1101,1101,124,19,714.70785445
1102,1102,111,19,715.3389572799999
1103,1103,76,14,715.97006011
1104,1104,92,15,716.60116294
1105,1105,77,10,717.2322657699999
1106,1106,91,18,717.8633686
1107,1107,86,20,718.49447143
1108,1108,95,19,719.12557426
1109,1109,78,15,719.7566770899999
1110,1110,82,25,720.38777992
1111,1111,63,11,721.01888275
1112,1112,88,17,721.64998558
1113,1113,89,10,722.2810884099999
1114,1114,84,21,722.91219124
1115,1115,78,16,723.54329407
1116,1116,71,8,724.1743968999999
1117,1117,58,7,724.80549973
1118,1118,88,24,725.43660256
1119,1119,67,10,726.06770539
1120,1120,70,9,726.6988082199999
1121,1121,68,8,727.32991105
1122,1122,59,10,727.96101388
1123,1123,77,12,728.5921167099999
1124,1124,72,15,729.22321954
1125,1125,62,10,729.85432237
1126,1126,79,15,730.4854252
1127,1127,72,12,731.1165280299999
1128,1128,73,21,731.74763086
1129,1129,60,14,732.37873369
1130,1130,88,13,733.0098365199999
1131,1131,74,15,733.6409393499999
1132,1132,56,19,734.27204218
1133,1133,68,20,734.90314501
1134,1134,73,14,735.5342478399999
1135,1135,85,16,736.16535067
1136,1136,89,13,736.7964535
1137,1137,63,18,737.42755633
1138,1138,74,13,738.0586591599999
1139,1139,72,14,738.68976199
1140,1140,64,15,739.32086482
1141,1141,61,10,739.9519676499999
1142,1142,66,15,740.58307048
1143,1143,79,24,741.21417331
1144,1144,66,16,741.84527614
1145,1145,60,16,742.4763789699999
1146,1146,79,17,743.1074818
1147,1147,67,17,743.73858463
1148,1148,74,12,744.3696874599999
1149,1149,75,18,745.0007902899999
1150,1150,69,12,745.63189312
1151,1151,72,13,746.26299595
1152,1152,70,12,746.8940987799999
1153,1153,60,15,747.52520161
1154,1154,48,8,748.15630444
1155,1155,82,15,748.78740727
1156,1156,69,9,749.4185100999999
1157,1157,71,14,750.04961293
1158,1158,57,10,750.68071576
1159,1159,59,7,751.3118185899999
1160,1160,62,15,751.94292142
1161,1161,68,21,752.57402425
1162,1162,75,9,753.20512708
1163,1163,62,16,753.8362299099999
1164,1164,75,15,754.46733274
1165,1165,74,22,755.09843557
1166,1166,64,10,755.7295383999999
1167,1167,55,10,756.3606412299999
1168,1168,63,26,756.99174406
1169,1169,70,10,757.62284689
1170,1170,83,21,758.2539497199999
1171,1171,84,19,758.88505255
1172,1172,59,19,759.51615538
1173,1173,80,15,760.14725821
1174,1174,66,17,760.7783610399999
1175,1175,70,18,761.40946387
1176,1176,70,14,762.0405667
1177,1177,82,13,762.6716695299999
1178,1178,46,15,763.30277236
1179,1179,56,12,763.93387519
1180,1180,44,5,764.56497802
1181,1181,51,13,765.1960808499999
1182,1182,70,9,765.82718368
1183,1183,76,6,766.45828651
1184,1184,58,13,767.0893893399999
1185,1185,57,14,767.7204921699999
1186,1186,61,16,768.351595
1187,1187,64,16,768.98269783
1188,1188,73,12,769.6138006599999
1189,1189,74,12,770.24490349
1190,1190,61,15,770.87600632
1191,1191,55,13,771.50710915
1192,1192,67,7,772.1382119799999
1193,1193,50,18,772.76931481
1194,1194,70,14,773.40041764
1195,1195,70,15,774.0315204699999
1196,1196,77,12,774.6626233
1197,1197,63,16,775.29372613
1198,1198,69,15,775.92482896
1199,1199,68,18,776.5559317899999
1200,1200,53,10,777.18703462
1201,1201,70,9,777.81813745
1202,1202,70,14,778.4492402799999
1203,1203,70,16,779.08034311
1204,1204,63,18,779.71144594
1205,1205,56,5,780.34254877
1206,1206,67,11,780.9736515999999
1207,1207,60,17,781.60475443
1208,1208,63,8,782.23585726
1209,1209,62,10,782.86696009
1210,1210,65,13,783.4980629199999
1211,1211,62,14,784.12916575
1212,1212,71,16,784.76026858
1213,1213,88,13,785.3913714099999
1214,1214,70,11,786.02247424
1215,1215,68,12,786.65357707
1216,1216,72,17,787.2846799
1217,1217,72,14,787.9157827299999
1218,1218,64,9,788.54688556
1219,1219,65,12,789.17798839
1220,1220,64,4,789.8090912199999
1221,1221,59,15,790.44019405
1222,1222,62,13,791.07129688
1223,1223,70,10,791.70239971
1224,1224,49,10,792.3335025399999
1225,1225,67,10,792.96460537
1226,1226,61,10,793.5957082
1227,1227,51,13,794.22681103
1228,1228,56,15,794.8579138599999
1229,1229,57,12,795.48901669
1230,1230,50,9,796.12011952
1231,1231,71,18,796.7512223499999
1232,1232,54,20,797.38232518
1233,1233,71,8,798.01342801
1234,1234,63,11,798.64453084
1235,1235,75,14,799.2756336699999
1236,1236,57,6,799.9067365
1237,1237,56,14,800.53783933
1238,1238,55,24,801.1689421599999
1239,1239,63,14,801.80004499
1240,1240,67,13,802.43114782
1241,1241,53,4,803.06225065
1242,1242,46,17,803.6933534799999
1243,1243,63,14,804.32445631
1244,1244,74,7,804.95555914
1245,1245,76,16,805.5866619699999
1246,1246,77,15,806.2177647999999
1247,1247,62,12,806.84886763
1248,1248,64,7,807.47997046
1249,1249,70,21,808.1110732899999
1250,1250,64,11,808.74217612
1251,1251,71,11,809.37327895
1252,1252,60,11,810.00438178
1253,1253,53,15,810.6354846099999
1254,1254,79,15,811.26658744
1255,1255,54,9,811.89769027
1256,1256,47,7,812.5287930999999
1257,1257,72,11,813.15989593
1258,1258,75,11,813.79099876
1259,1259,56,15,814.42210159
1260,1260,74,14,815.0532044199999
1261,1261,55,19,815.68430725
1262,1262,51,8,816.31541008
1263,1263,50,10,816.9465129099999
1264,1264,56,11,817.5776157399999
1265,1265,54,6,818.20871857
1266,1266,72,10,818.8398214
1267,1267,68,13,819.4709242299999
1268,1268,50,13,820.10202706
1269,1269,49,16,820.73312989
1270,1270,59,7,821.36423272
1271,1271,66,9,821.9953355499999
1272,1272,63,13,822.62643838
1273,1273,57,13,823.25754121
1274,1274,66,13,823.8886440399999
1275,1275,63,12,824.51974687
1276,1276,71,7,825.1508497
1277,1277,58,11,825.78195253
1278,1278,68,11,826.4130553599999
1279,1279,78,15,827.04415819
1280,1280,65,10,827.67526102
1281,1281,83,13,828.3063638499999
1282,1282,66,16,828.9374666799999
1283,1283,80,12,829.56856951
1284,1284,71,7,830.19967234
1285,1285,63,13,830.8307751699999
1286,1286,51,15,831.461878
1287,1287,72,13,832.09298083
1288,1288,70,14,832.72408366
1289,1289,91,10,833.3551864899999
1290,1290,58,20,833.98628932
1291,1291,81,8,834.61739215
1292,1292,90,15,835.2484949799999
1293,1293,85,11,835.87959781
1294,1294,87,19,836.51070064
1295,1295,101,10,837.14180347
1296,1296,113,13,837.7729062999999
1297,1297,116,17,838.40400913
1298,1298,114,12,839.03511196
1299,1299,109,12,839.6662147899999
1300,1300,100,15,840.29731762
1301,1301,78,11,840.92842045
1302,1302,78,15,841.55952328
1303,1303,73,10,842.1906261099999
1304,1304,66,11,842.82172894
1305,1305,64,12,843.45283177
1306,1306,70,10,844.0839346
1307,1307,63,15,844.7150374299999
1308,1308,76,6,845.34614026
1309,1309,80,5,845.97724309
1310,1310,72,8,846.6083459199999
1311,1311,55,17,847.23944875
1312,1312,68,15,847.87055158
1313,1313,76,13,848.50165441
1314,1314,68,11,849.1327572399999
1315,1315,61,12,849.76386007
1316,1316,61,13,850.3949629
1317,1317,70,12,851.0260657299999
1318,1318,61,21,851.65716856
1319,1319,57,8,852.28827139
1320,1320,54,15,852.91937422
1321,1321,60,15,853.5504770499999
1322,1322,68,11,854.18157988
1323,1323,56,9,854.81268271
1324,1324,68,14,855.44378554
1325,1325,63,11,856.0748883699999
1326,1326,62,19,856.7059912
1327,1327,69,12,857.33709403
1328,1328,61,9,857.9681968599999
1329,1329,60,7,858.59929969
1330,1330,59,10,859.23040252
1331,1331,43,9,859.86150535
1332,1332,64,15,860.4926081799999
1333,1333,62,10,861.12371101
1334,1334,43,9,861.75481384
1335,1335,58,11,862.3859166699999
1336,1336,75,16,863.0170195
1337,1337,76,9,863.64812233
1338,1338,56,14,864.27922516
1339,1339,58,12,864.9103279899999
1340,1340,51,10,865.54143082
1341,1341,56,7,866.17253365
1342,1342,61,14,866.8036364799999
1343,1343,48,5,867.4347393099999
1344,1344,58,13,868.06584214
1345,1345,54,13,868.69694497
1346,1346,48,13,869.3280477999999
1347,1347,48,11,869.95915063
1348,1348,64,13,870.59025346
1349,1349,63,16,871.22135629
1350,1350,66,20,871.8524591199999
1351,1351,83,13,872.48356195
1352,1352,53,10,873.11466478
1353,1353,52,10,873.7457676099999
1354,1354,73,10,874.37687044
1355,1355,52,13,875.00797327
1356,1356,60,10,875.6390761
1357,1357,63,17,876.2701789299999
1358,1358,60,15,876.90128176
1359,1359,53,10,877.53238459
1360,1360,53,16,878.1634874199999
1361,1361,62,17,878.7945902499999
1362,1362,60,13,879.42569308
1363,1363,54,9,880.05679591
1364,1364,63,7,880.6878987399999
1365,1365,64,12,881.31900157
1366,1366,55,13,881.9501044
1367,1367,48,6,882.58120723
1368,1368,56,5,883.2123100599999
1369,1369,54,14,883.84341289
1370,1370,54,10,884.47451572
1371,1371,55,9,885.1056185499999
1372,1372,50,11,885.73672138
1373,1373,65,9,886.36782421
1374,1374,57,9,886.99892704
1375,1375,42,9,887.6300298699999
1376,1376,53,14,888.2611327
1377,1377,60,13,888.89223553
1378,1378,63,11,889.5233383599999
1379,1379,64,12,890.15444119
1380,1380,56,5,890.78554402
1381,1381,53,8,891.41664685
1382,1382,66,9,892.0477496799999
1383,1383,58,14,892.67885251
1384,1384,55,11,893.30995534
1385,1385,48,17,893.94105817
1386,1386,57,15,894.5721609999999
1387,1387,56,8,895.20326383
1388,1388,43,13,895.83436666
1389,1389,65,12,896.4654694899999
1390,1390,47,11,897.09657232
1391,1391,58,12,897.72767515
1392,1392,64,11,898.35877798
1393,1393,48,19,898.9898808099999
1394,1394,67,19,899.62098364
1395,1395,79,19,900.25208647
1396,1396,59,29,900.8831892999999
1397,1397,63,24,901.51429213
1398,1398,76,27,902.14539496
1399,1399,70,31,902.77649779
1400,1400,66,27,903.4076006199999
1401,1401,73,17,904.03870345
1402,1402,71,16,904.66980628
1403,1403,45,15,905.30090911
1404,1404,62,11,905.9320119399999
1405,1405,60,6,906.56311477
1406,1406,73,9,907.1942176
1407,1407,69,12,907.8253204299999
1408,1408,63,9,908.45642326
1409,1409,48,8,909.08752609
1410,1410,59,9,909.71862892
1411,1411,40,9,910.3497317499999
1412,1412,57,7,910.98083458
1413,1413,58,14,911.61193741
1414,1414,51,12,912.2430402399999
1415,1415,48,11,912.87414307
1416,1416,49,12,913.5052459
1417,1417,71,12,914.13634873
1418,1418,56,8,914.7674515599999
1419,1419,53,7,915.39855439
1420,1420,43,11,916.02965722
1421,1421,43,14,916.66076005
1422,1422,51,12,917.2918628799999
1423,1423,55,15,917.92296571
1424,1424,53,7,918.55406854
1425,1425,59,10,919.1851713699999
1426,1426,43,11,919.8162742
1427,1427,64,13,920.44737703
1428,1428,59,9,921.07847986
1429,1429,49,9,921.7095826899999
1430,1430,60,5,922.34068552
1431,1431,58,15,922.97178835
1432,1432,64,8,923.6028911799999
1433,1433,53,13,924.23399401
1434,1434,62,15,924.86509684
1435,1435,59,13,925.49619967
1436,1436,52,5,926.1273024999999
1437,1437,65,17,926.75840533
1438,1438,57,11,927.38950816
1439,1439,48,8,928.0206109899999
1440,1440,57,10,928.6517138199999
1441,1441,53,5,929.28281665
1442,1442,59,6,929.91391948
1443,1443,61,11,930.5450223099999
1444,1444,56,16,931.17612514
1445,1445,45,12,931.80722797
1446,1446,43,6,932.4383308
1447,1447,45,10,933.0694336299999
1448,1448,58,15,933.70053646
1449,1449,54,8,934.33163929
1450,1450,60,7,934.9627421199999
1451,1451,62,10,935.59384495
1452,1452,58,10,936.22494778
1453,1453,59,9,936.85605061
1454,1454,50,11,937.4871534399999
1455,1455,48,10,938.11825627
1456,1456,52,14,938.7493591
1457,1457,49,12,939.3804619299999
1458,1458,65,8,940.0115647599999
1459,1459,61,13,940.64266759
1460,1460,48,15,941.27377042
1461,1461,43,15,941.9048732499999
1462,1462,56,13,942.53597608
1463,1463,55,10,943.16707891
1464,1464,42,12,943.79818174
1465,1465,53,12,944.4292845699999
1466,1466,55,14,945.0603874
1467,1467,53,12,945.69149023
1468,1468,57,7,946.3225930599999
1469,1469,51,8,946.95369589
1470,1470,60,9,947.58479872
1471,1471,58,13,948.21590155
1472,1472,64,11,948.8470043799999
1473,1473,49,15,949.47810721
1474,1474,49,13,950.10921004
1475,1475,54,6,950.7403128699999
1476,1476,52,5,951.3714157
1477,1477,53,6,952.00251853
1478,1478,70,10,952.63362136
1479,1479,71,11,953.2647241899999
1480,1480,68,12,953.89582702
1481,1481,62,20,954.52692985
1482,1482,66,15,955.15803268
1483,1483,56,17,955.7891355099999
1484,1484,61,10,956.42023834
1485,1485,69,23,957.05134117
1486,1486,62,25,957.6824439999999
1487,1487,59,26,958.31354683
1488,1488,55,19,958.94464966
1489,1489,72,21,959.57575249
1490,1490,60,21,960.2068553199999
1491,1491,82,21,960.83795815
1492,1492,55,27,961.46906098
1493,1493,49,16,962.1001638099999
1494,1494,61,16,962.73126664
1495,1495,49,10,963.36236947
1496,1496,67,10,963.9934723
1497,1497,52,9,964.6245751299999
1498,1498,57,4,965.25567796
1499,1499,45,15,965.88678079
1500,1500,55,9,966.51788362
1501,1501,51,8,967.1489864499999
1502,1502,52,10,967.78008928
1503,1503,58,9,968.41119211
1504,1504,55,11,969.0422949399999
1505,1505,42,11,969.67339777
1506,1506,51,17,970.3045006
1507,1507,47,8,970.93560343
1508,1508,63,13,971.5667062599999
1509,1509,61,14,972.19780909
1510,1510,54,5,972.82891192
1511,1511,61,9,973.4600147499999
1512,1512,51,11,974.09111758
1513,1513,55,12,974.72222041
1514,1514,45,11,975.35332324
1515,1515,62,8,975.9844260699999
1516,1516,41,10,976.6155289
1517,1517,50,6,977.24663173
1518,1518,50,13,977.87773456
1519,1519,54,8,978.5088373899999
1520,1520,55,11,979.13994022
1521,1521,40,15,979.77104305
1522,1522,46,10,980.4021458799999
1523,1523,54,10,981.03324871
1524,1524,69,8,981.66435154
1525,1525,53,5,982.29545437
1526,1526,59,9,982.9265571999999
1527,1527,59,10,983.55766003
1528,1528,62,10,984.18876286
1529,1529,67,3,984.8198656899999
1530,1530,65,14,985.45096852
1531,1531,48,15,986.08207135
1532,1532,61,5,986.71317418
1533,1533,51,6,987.3442770099999
1534,1534,57,8,987.97537984
1535,1535,37,15,988.60648267
1536,1536,63,8,989.2375854999999
1537,1537,42,8,989.8686883299999
1538,1538,53,13,990.49979116
1539,1539,57,9,991.13089399
1540,1540,60,9,991.7619968199999
1541,1541,63,16,992.39309965
1542,1542,55,11,993.02420248
1543,1543,51,8,993.65530531
1544,1544,46,11,994.2864081399999
1545,1545,39,9,994.91751097
1546,1546,45,7,995.5486138
1547,1547,44,13,996.1797166299999
1548,1548,41,11,996.81081946
1549,1549,50,17,997.44192229
1550,1550,34,10,998.07302512
1551,1551,59,17,998.7041279499999
1552,1552,60,7,999.33523078
1553,1553,50,9,999.96633361
1554,1554,45,10,1000.5974364399999
1555,1555,49,11,1001.2285392699999
1556,1556,58,12,1001.8596421
1557,1557,68,10,1002.49074493
1558,1558,54,10,1003.1218477599999
1559,1559,65,7,1003.75295059
1560,1560,63,12,1004.38405342
1561,1561,67,10,1005.01515625
1562,1562,54,8,1005.6462590799999
1563,1563,52,6,1006.27736191
1564,1564,60,8,1006.90846474
1565,1565,60,8,1007.5395675699999
1566,1566,63,8,1008.1706704
1567,1567,60,11,1008.80177323
1568,1568,49,10,1009.43287606
1569,1569,54,11,1010.0639788899999
1570,1570,58,7,1010.69508172
1571,1571,36,9,1011.32618455
1572,1572,61,8,1011.9572873799999
1573,1573,45,7,1012.58839021
1574,1574,55,7,1013.21949304
1575,1575,50,10,1013.85059587
1576,1576,52,9,1014.4816986999999
1577,1577,42,13,1015.11280153
1578,1578,32,4,1015.74390436
1579,1579,55,12,1016.37500719
1580,1580,46,8,1017.0061100199999
1581,1581,52,7,1017.63721285
1582,1582,42,8,1018.26831568
1583,1583,51,9,1018.8994185099999
1584,1584,56,3,1019.53052134
1585,1585,42,13,1020.16162417
1586,1586,42,3,1020.792727
1587,1587,50,12,1021.4238298299999
1588,1588,47,10,1022.05493266
1589,1589,47,6,1022.68603549
1590,1590,49,6,1023.3171383199999
1591,1591,47,9,1023.94824115
1592,1592,48,12,1024.57934398
1593,1593,35,10,1025.2104468100001
1594,1594,46,11,1025.84154964
1595,1595,50,7,1026.47265247
1596,1596,63,19,1027.1037553
1597,1597,56,11,1027.73485813
1598,1598,44,10,1028.36596096
1599,1599,52,15,1028.99706379
1600,1600,54,7,1029.62816662
1601,1601,51,9,1030.25926945
1602,1602,54,6,1030.89037228
1603,1603,58,7,1031.52147511
1604,1604,58,4,1032.1525779400001
1605,1605,58,11,1032.78368077
1606,1606,49,9,1033.4147836
1607,1607,50,6,1034.04588643
1608,1608,55,9,1034.67698926
1609,1609,32,9,1035.30809209
1610,1610,54,9,1035.93919492
1611,1611,58,11,1036.57029775
1612,1612,37,12,1037.20140058
1613,1613,40,13,1037.83250341
1614,1614,59,9,1038.46360624
1615,1615,54,7,1039.0947090700001
1616,1616,53,6,1039.7258119
1617,1617,59,11,1040.35691473
1618,1618,41,12,1040.9880175600001
1619,1619,44,7,1041.61912039
1620,1620,56,7,1042.25022322
1621,1621,50,8,1042.88132605
1622,1622,56,9,1043.51242888
1623,1623,48,16,1044.1435317100002
1624,1624,36,6,1044.77463454
1625,1625,47,11,1045.40573737
1626,1626,56,15,1046.0368402000001
1627,1627,42,8,1046.66794303
1628,1628,46,7,1047.29904586
1629,1629,46,14,1047.9301486900001
1630,1630,57,12,1048.56125152
1631,1631,49,5,1049.1923543500002
1632,1632,56,10,1049.82345718
1633,1633,55,9,1050.45456001
1634,1634,49,6,1051.0856628400002
1635,1635,43,9,1051.71676567
1636,1636,55,9,1052.3478685
1637,1637,51,10,1052.9789713300001
1638,1638,75,10,1053.61007416
1639,1639,52,10,1054.24117699
1640,1640,50,9,1054.8722798200001
1641,1641,50,7,1055.50338265
1642,1642,44,8,1056.13448548
1643,1643,44,16,1056.76558831
1644,1644,54,5,1057.39669114
1645,1645,67,7,1058.0277939700002
1646,1646,43,12,1058.6588968
1647,1647,48,11,1059.28999963
1648,1648,55,9,1059.9211024600002
1649,1649,44,9,1060.55220529
1650,1650,53,14,1061.18330812
1651,1651,57,8,1061.8144109500001
1652,1652,59,7,1062.44551378
1653,1653,59,7,1063.07661661
1654,1654,63,11,1063.7077194400001
1655,1655,52,9,1064.33882227
1656,1656,54,5,1064.9699251000002
1657,1657,45,10,1065.60102793
1658,1658,55,5,1066.23213076
1659,1659,52,8,1066.8632335900002
1660,1660,47,11,1067.49433642
1661,1661,43,11,1068.12543925
1662,1662,57,10,1068.7565420800001
1663,1663,51,12,1069.38764491
1664,1664,65,7,1070.01874774
1665,1665,49,7,1070.6498505700001
1666,1666,42,10,1071.2809534
1667,1667,65,8,1071.9120562300002
1668,1668,65,14,1072.54315906
1669,1669,45,9,1073.17426189
1670,1670,45,22,1073.8053647200002
1671,1671,48,12,1074.43646755
1672,1672,59,15,1075.06757038
1673,1673,45,9,1075.6986732100002
1674,1674,41,9,1076.32977604
1675,1675,48,11,1076.96087887
1676,1676,49,9,1077.5919817000001
1677,1677,56,9,1078.22308453
1678,1678,42,11,1078.85418736
1679,1679,53,8,1079.4852901900001
1680,1680,47,16,1080.11639302
1681,1681,46,8,1080.7474958500002
1682,1682,50,12,1081.37859868
1683,1683,43,13,1082.00970151
1684,1684,53,6,1082.6408043400002
1685,1685,51,12,1083.27190717
1686,1686,60,9,1083.90301
1687,1687,49,10,1084.5341128300001
1688,1688,41,7,1085.16521566
1689,1689,51,12,1085.79631849
1690,1690,48,7,1086.4274213200001
1691,1691,45,8,1087.05852415
1692,1692,47,6,1087.6896269800002
1693,1693,62,15,1088.32072981
1694,1694,52,6,1088.95183264
1695,1695,43,9,1089.5829354700002
1696,1696,57,6,1090.2140383
1697,1697,46,15,1090.84514113
1698,1698,39,6,1091.4762439600001
1699,1699,50,9,1092.10734679
1700,1700,50,8,1092.73844962
1701,1701,36,8,1093.3695524500001
1702,1702,49,9,1094.00065528
1703,1703,43,11,1094.6317581100002
1704,1704,45,7,1095.26286094
1705,1705,55,12,1095.89396377
1706,1706,57,4,1096.5250666000002
1707,1707,56,10,1097.15616943
1708,1708,48,9,1097.78727226
1709,1709,49,12,1098.4183750900002
1710,1710,48,9,1099.04947792
1711,1711,45,3,1099.68058075
1712,1712,44,15,1100.3116835800001
1713,1713,45,14,1100.94278641
1714,1714,47,9,1101.57388924
1715,1715,53,13,1102.2049920700001
1716,1716,50,13,1102.8360949
1717,1717,54,10,1103.4671977300002
1718,1718,53,8,1104.09830056
1719,1719,63,8,1104.72940339
1720,1720,56,16,1105.3605062200002
1721,1721,59,19,1105.99160905
1722,1722,62,27,1106.62271188
1723,1723,67,20,1107.2538147100001
1724,1724,57,19,1107.88491754
1725,1725,53,20,1108.51602037
1726,1726,70,18,1109.1471232000001
1727,1727,54,16,1109.77822603
1728,1728,64,20,1110.4093288600002
1729,1729,59,16,1111.04043169
1730,1730,67,17,1111.67153452
1731,1731,46,12,1112.3026373500002
1732,1732,44,8,1112.93374018
1733,1733,61,12,1113.56484301
1734,1734,56,11,1114.1959458400001
1735,1735,52,12,1114.82704867
1736,1736,47,5,1115.4581515
1737,1737,45,9,1116.0892543300001
1738,1738,39,7,1116.72035716
1739,1739,55,5,1117.3514599900002
1740,1740,61,8,1117.98256282
1741,1741,48,7,1118.61366565
1742,1742,36,12,1119.2447684800002
1743,1743,42,7,1119.87587131
1744,1744,54,10,1120.50697414
1745,1745,49,13,1121.1380769700002
1746,1746,45,6,1121.7691798
1747,1747,37,9,1122.40028263
1748,1748,34,12,1123.0313854600001
1749,1749,52,10,1123.66248829
1750,1750,67,12,1124.29359112
1751,1751,51,10,1124.9246939500001
1752,1752,49,12,1125.55579678
1753,1753,52,11,1126.1868996100002
1754,1754,36,13,1126.81800244
1755,1755,49,17,1127.44910527
1756,1756,45,12,1128.0802081000002
1757,1757,49,17,1128.71131093
1758,1758,46,11,1129.34241376
1759,1759,52,14,1129.9735165900001
1760,1760,52,5,1130.60461942
1761,1761,42,12,1131.23572225
1762,1762,44,11,1131.8668250800001
1763,1763,40,13,1132.49792791
1764,1764,59,7,1133.1290307400002
1765,1765,59,9,1133.76013357
1766,1766,46,11,1134.3912364
1767,1767,35,10,1135.0223392300002
1768,1768,56,9,1135.65344206
1769,1769,42,6,1136.28454489
1770,1770,48,14,1136.9156477200002
1771,1771,45,11,1137.54675055
1772,1772,47,10,1138.17785338
1773,1773,55,12,1138.8089562100001
1774,1774,41,15,1139.44005904
